,plant_id,YEAR,uptime
9004,63640,2021,2390.877607
6704,58141,2015,2390.9375
5068,57427,2021,2390.956522
2006,56479,2019,2391.566667
4065,57109,2013,2391.642464
8135,60132,2017,2391.699029
2107,56506,2020,2392.015326
3881,57049,2019,2392.610329
2110,56536,2013,2393.075397
3082,56818,2019,2393.151515
3737,56989,2014,2393.175439
4664,57287,2017,2393.337838
3200,56842,2017,2393.959596
4424,57201,2017,2394.456522
6201,57963,2021,2395.6
667,55741,2017,2395.723906
4463,57214,2016,2396.296296
5437,57613,2014,2396.4
1812,56435,2015,2396.5
6145,57913,2021,2396.629371
4013,57096,2021,2396.849037
2806,56765,2019,2397.2125
2083,56495,2016,2397.818182
3527,56952,2014,2397.958333
8128,60128,2016,2398
3890,57050,2018,2398.144928
3661,56974,2018,2398.484848
4112,57113,2020,2399.005
4488,57240,2021,2399.1
2652,56670,2015,2399.159664
4478,57239,2021,2399.175
1003,56097,2014,2399.220588
5180,57468,2013,2399.484848
4214,57135,2017,2399.654167
6504,58045,2020,2399.733333
2312,56602,2015,2400.079365
1881,56446,2014,2400.315789
4256,57152,2019,2400.475228
3637,56972,2014,2400.722892
8892,62618,2021,2401.369048
4693,57291,2016,2401.44
494,55287,2014,2401.446384
3322,56879,2019,2401.991952
3044,56805,2021,2402.258706
5006,57396,2019,2402.75
734,55796,2014,2402.902439
4737,57296,2020,2403.4375
2653,56670,2016,2403.445378
1740,56413,2021,2403.529412
3750,56990,2017,2403.816667
5086,57429,2019,2403.869565
1002,56097,2013,2404.602941
6195,57963,2015,2405.4
4417,57199,2020,2405.432099
2613,56661,2016,2405.476695
493,55287,2013,2405.822943
4705,57292,2018,2406.86
4700,57292,2013,2407.006667
6224,57968,2014,2407.6
1220,56240,2021,2408.781095
4374,57192,2017,2409.093333
1140,56195,2021,2409.744186
818,55968,2018,2410.032895
2428,56622,2021,2410.083333
22,692,2015,2410.327869
8718,61865,2020,2410.593434
6602,58103,2021,2410.678571
3042,56805,2019,2410.835821
8641,61660,2021,2410.888889
6316,57984,2018,2411.795635
4204,57131,2017,2411.816667
6426,58019,2018,2412.425
2762,56754,2015,2412.433155
8296,60541,2021,2412.631579
723,55795,2013,2412.769231
8130,60128,2018,2412.888889
4414,57199,2017,2413.209877
5349,57568,2016,2413.438735
2738,56751,2021,2413.968254
5212,57484,2015,2414.047619
670,55741,2020,2414.848485
2568,56649,2021,2415
1497,56347,2018,2415.036928
1822,56437,2015,2415.589744
2526,56644,2019,2416.241667
3537,56953,2014,2416.758929
982,56093,2013,2416.930556
1673,56391,2014,2416.969697
6193,57963,2013,2417
1737,56413,2018,2417.058824
3138,56835,2015,2417.4
3252,56857,2019,2417.744186
1452,56322,2013,2417.831988
6667,58121,2018,2417.932099
6554,58080,2020,2418.133333
2155,56544,2018,2418.525641
5721,57749,2021,2418.526786
5837,57774,2018,2419.283333
3979,57093,2017,2419.470588
5350,57568,2017,2419.525692
1599,56372,2020,2419.52795
8946,62944,2020,2419.624301
4708,57292,2021,2419.94
7835,59448,2016,2420
3093,56819,2020,2420.12
8002,59776,2020,2420.588235
6189,57962,2019,2421.147059
6668,58121,2019,2421.277778
6669,58121,2020,2421.283951
1709,56395,2020,2421.3
3636,56972,2013,2421.445783
8865,62475,2021,2422.034806
6038,57862,2019,2422.22
7352,58887,2016,2422.4
5090,57430,2013,2422.521739
5713,57749,2013,2422.678571
5775,57760,2016,2423.155556
4203,57131,2016,2424.316667
2624,56665,2017,2424.431818
4318,57176,2021,2424.5
5598,57649,2018,2424.549731
4542,57258,2015,2424.736842
4206,57131,2019,2424.8
5158,57449,2021,2425.768212
2545,56647,2018,2425.888889
2244,56580,2017,2426.153846
1936,56451,2019,2426.45
2650,56670,2013,2427.478992
3601,56968,2018,2427.647059
837,55981,2017,2428
3490,56942,2017,2428.20155
4427,57201,2020,2428.233696
3249,56857,2016,2428.423256
3835,57040,2015,2428.499516
8049,59968,2021,2428.673077
3613,56969,2020,2428.9
2078,56494,2021,2429.126117
3083,56818,2020,2429.191919
4198,57130,2021,2429.333333
2732,56751,2015,2429.365079
6393,58004,2015,2430.474747
6883,58407,2014,2430.625
5141,57447,2014,2430.645492
2144,56543,2017,2430.961538
4395,57195,2018,2430.983367
1656,56383,2017,2431.0125
6783,58233,2019,2431.166667
7165,58690,2021,2431.17
4752,57300,2015,2431.328571
3181,56839,2018,2431.4
8978,63258,2021,2431.526104
987,56093,2018,2431.652778
3932,57082,2020,2431.857143
1500,56347,2021,2431.861152
1667,56386,2018,2431.885522
1294,56290,2015,2432.357143
6510,58048,2016,2432.533333
5354,57568,2021,2432.806324
4660,57287,2013,2432.986486
4105,57113,2013,2433.06
1985,56468,2018,2433.626891
1005,56097,2016,2434.053922
7811,59417,2015,2434.15
3498,56945,2015,2435.12
4080,57110,2018,2435.127451
1006,56097,2017,2435.186275
4662,57287,2015,2435.472973
117,7526,2020,2435.473269
2730,56751,2013,2435.502646
2426,56622,2019,2435.916667
5739,57752,2019,2436.190476
6666,58121,2017,2436.722222
2283,56592,2016,2436.758893
8386,60700,2020,2436.8
4022,57097,2020,2437.067114
2046,56487,2019,2437.186275
6512,58048,2018,2437.566667
1038,56111,2019,2437.7625
2548,56647,2021,2437.814815
6018,57855,2019,2438.125
5698,57744,2018,2438.333333
3362,56905,2019,2438.552632
5890,57802,2021,2438.571429
2315,56602,2018,2439.761905
1925,56450,2018,2439.7625
7782,59330,2015,2440
4616,57282,2019,2440.126667
2913,56783,2020,2440.131255
4765,57302,2018,2440.307692
239,10718,2015,2440.34188
2923,56784,2020,2440.975124
2973,56793,2020,2441.232323
4102,57112,2020,2441.282828
6337,57991,2019,2441.84
2891,56779,2018,2442.273333
3880,57049,2018,2442.544601
6279,57979,2019,2442.661538
8122,60126,2017,2442.666667
2834,56771,2017,2442.75
3072,56811,2019,2442.996368
8385,60700,2019,2443
237,10718,2013,2443.076923
72,2024,2015,2443.214286
73,2024,2016,2443.214286
1296,56290,2017,2443.267081
6159,57935,2019,2443.333333
1982,56468,2015,2443.42521
4614,57282,2017,2443.453333
2297,56593,2020,2443.61244
6422,58019,2014,2443.65
5380,57586,2017,2444.663415
4696,57291,2019,2444.8
5847,57775,2018,2445.5
3990,57094,2018,2445.503333
7986,59734,2019,2445.666667
721,55790,2021,2445.733333
2254,56581,2017,2446.153846
3476,56941,2013,2446.209524
5844,57775,2015,2446.8
3877,57049,2015,2447.159155
6431,58020,2013,2447.377451
6767,58220,2013,2447.555556
2712,56702,2015,2447.586207
7118,58661,2015,2447.647059
580,55574,2020,2447.894737
2346,56608,2019,2448.395062
8855,62417,2021,2449.06746
5056,57424,2019,2449.133333
4108,57113,2016,2449.705
3973,57091,2021,2449.809524
3247,56857,2014,2449.893023
2737,56751,2020,2450.37037
3736,56989,2013,2450.807018
1762,56416,2015,2450.956522
5531,57635,2021,2451.24
4756,57300,2019,2451.657143
5061,57427,2014,2451.826087
2175,56560,2018,2452.030075
1767,56416,2020,2452.173913
2635,56666,2018,2452.265957
2889,56779,2016,2452.32
1425,56308,2016,2453.333333
2992,56795,2019,2453.462302
1426,56308,2017,2453.809524
1938,56451,2021,2453.825
3017,56800,2014,2453.888889
3547,56956,2014,2453.944444
5347,57568,2014,2454.960474
3513,56946,2020,2455.026455
4200,57131,2013,2455.35
1052,56123,2013,2455.565217
776,55809,2016,2456
3568,56960,2015,2456.326531
3992,57094,2020,2456.413333
2355,56613,2018,2457.039801
6190,57962,2020,2457.22549
4902,57354,2015,2457.555556
5087,57429,2020,2457.913043
4682,57290,2015,2458.014917
2734,56751,2017,2458.201058
2337,56607,2020,2458.285714
910,56010,2021,2458.306122
7838,59448,2019,2458.666667
5735,57752,2015,2458.953373
8384,60700,2018,2459
3684,56979,2021,2459.229698
3233,56855,2020,2459.543689
4663,57287,2016,2459.635135
7791,59331,2016,2460
5155,57449,2018,2460.31457
7139,58677,2020,2460.326087
5128,57434,2021,2460.4
3358,56905,2015,2460.508772
4793,57319,2016,2460.56
5225,57493,2018,2460.611702
4017,57097,2015,2460.946309
4944,57375,2017,2461.05
896,56002,2017,2461.578947
4423,57201,2016,2461.711957
5130,57444,2013,2462.217391
4162,57124,2015,2462.714286
4190,57130,2013,2462.9
8809,62133,2019,2463.029412
7228,58768,2017,2463.271605
3993,57094,2021,2463.46
3534,56952,2021,2463.486111
111,7526,2014,2464.285714
113,7526,2016,2464.294479
6495,58044,2021,2464.5
1707,56395,2018,2464.51
859,55989,2020,2465.2443
560,55560,2020,2465.245902
1763,56416,2016,2465.362319
2879,56777,2016,2465.652174
2275,56591,2018,2465.666667
1455,56322,2016,2465.880411
2310,56602,2013,2465.888889
8580,61356,2020,2466
6861,58394,2017,2466.514493
8080,60015,2021,2466.666667
6171,57947,2021,2466.765873
5228,57493,2021,2466.921543
1414,56307,2015,2466.958333
3714,56983,2021,2467.094444
878,55995,2019,2467.323944
5248,57501,2021,2467.438612
8493,61044,2021,2468.050294
6867,58395,2015,2468.244444
8392,60856,2017,2468.441718
8131,60128,2019,2468.444444
6665,58121,2016,2468.58642
3560,56959,2017,2468.588435
8132,60128,2020,2469.111111
1747,56414,2019,2469.117647
5904,57813,2015,2469.2
5529,57635,2019,2469.32
6278,57979,2018,2469.430769
934,56052,2015,2469.633333
1355,56299,2016,2469.833333
3754,56990,2021,2470
2876,56777,2013,2470.336498
6247,57974,2017,2470.34
5353,57568,2020,2470.711462
7566,59066,2021,2470.907895
1727,56408,2018,2470.952381
5198,57469,2021,2471.493333
990,56093,2021,2472.020833
5096,57430,2019,2472.086957
590,55576,2020,2472.105263
6196,57963,2016,2472.7
2087,56495,2020,2473.337121
2120,56537,2013,2473.571429
3978,57093,2016,2473.588235
5697,57744,2017,2473.695652
2243,56580,2016,2473.846154
1113,56173,2014,2474.067901
2273,56591,2016,2474.444444
115,7526,2018,2474.93865
55,1998,2018,2475
359,50820,2018,2475
1067,56142,2018,2475.122807
8039,59965,2017,2475.136876
7188,58719,2014,2475.762032
4443,57211,2016,2476.200803
4483,57240,2016,2476.5
2685,56679,2018,2476.590038
1764,56416,2017,2477.043478
1584,56371,2015,2477.374376
2687,56679,2020,2477.478927
5075,57428,2018,2477.695652
7869,59492,2020,2478.2
7700,59296,2021,2479.32381
9003,63639,2021,2479.412811
5046,57421,2019,2479.568627
163,7936,2018,2479.676747
3489,56942,2016,2479.75969
224,10586,2020,2479.815436
5063,57427,2016,2479.869565
2502,56638,2015,2479.929495
2288,56592,2021,2480.498024
4066,57109,2014,2480.801202
6626,58106,2015,2481.194653
6015,57855,2016,2481.25
2038,56485,2021,2482.201468
6424,58019,2016,2482.35
4314,57176,2017,2482.5
3556,56959,2013,2482.97619
1756,56415,2019,2483.148148
2095,56501,2018,2483.477654
1695,56394,2016,2483.961353
3223,56854,2020,2484.030928
4666,57287,2019,2484.513514
596,55579,2016,2484.7625
4473,57239,2016,2484.95
1923,56450,2016,2484.9625
7834,59448,2015,2485.333333
515,55353,2015,2486.071429
2756,56753,2019,2486.075
6017,57855,2018,2486.25
7956,59724,2017,2486.666667
5192,57469,2015,2486.8
1412,56307,2013,2486.916667
3739,56989,2016,2487.070175
5043,57421,2016,2487.313725
5348,57568,2015,2487.450593
6916,58425,2013,2488
4197,57130,2020,2488.888889
8609,61565,2019,2489.008746
4111,57113,2019,2490.17
777,55809,2017,2490.666667
8077,60015,2018,2491
7090,58614,2021,2491.180893
5930,57830,2021,2491.22
2472,56635,2015,2491.363636
1349,56297,2020,2491.90566
2714,56702,2017,2492.523844
3976,57093,2014,2492.705882
274,50281,2021,2492.903226
3887,57050,2015,2492.963478
6016,57855,2017,2493.125
5845,57775,2016,2493.5
465,55125,2015,2493.52
2596,56654,2019,2493.725296
3259,56858,2016,2493.733863
6249,57974,2019,2493.869565
4751,57300,2014,2494.257143
5835,57774,2016,2494.508333
2096,56501,2019,2494.587989
7836,59448,2017,2494.666667
3950,57087,2018,2494.733333
4075,57110,2013,2495.77451
4182,57126,2015,2495.952381
7093,58620,2019,2496.710526
3641,56972,2018,2496.86747
3039,56805,2016,2496.875622
866,55992,2017,2497.557632
4012,57096,2020,2497.700101
6187,57962,2017,2498.343137
1427,56308,2018,2498.47619
3883,57049,2021,2498.657277
112,7526,2015,2499.158633
1883,56446,2016,2499.473684
1973,56466,2016,2499.62963
1509,56351,2020,2499.845118
2684,56679,2017,2499.915709
8040,59965,2018,2500.016103
5695,57744,2015,2500.173913
6157,57935,2017,2500.569106
5346,57568,2013,2501.126482
4411,57199,2014,2501.179012
5693,57744,2013,2501.73913
6714,58154,2015,2502.314815
1132,56195,2013,2502.487805
1080,56153,2021,2503
3633,56971,2020,2503.232323
3886,57050,2014,2504.269565
4281,57159,2014,2504.683448
2782,56763,2015,2504.941887
4750,57300,2013,2505.314286
5085,57429,2018,2505.434783
26,692,2019,2505.483871
7664,59236,2020,2505.808081
5175,57463,2018,2506.59
244,10718,2020,2506.666667
7099,58630,2016,2506.764706
5647,57701,2017,2506.994885
3988,57094,2016,2507.003333
454,54979,2014,2507.201166
4122,57115,2020,2507.516908
2803,56765,2016,2507.95
6513,58048,2019,2508.533333
6167,57947,2017,2508.630952
5077,57428,2020,2509.434783
815,55968,2015,2509.493333
2471,56635,2014,2509.545455
3654,56973,2021,2509.59596
2866,56775,2019,2510.625
5097,57430,2020,2510.652174
8915,62752,2021,2510.666667
6505,58045,2021,2510.733333
5700,57744,2020,2510.753623
6168,57947,2018,2511.289683
5015,57414,2018,2511.764706
4476,57239,2019,2511.9
4486,57240,2019,2511.9
4617,57282,2020,2512.353333
4412,57199,2015,2512.395062
3593,56967,2020,2512.4
1674,56391,2015,2512.506887
3718,56984,2015,2512.715736
4098,57112,2016,2512.767677
3250,56857,2017,2513.12093
8828,62247,2020,2513.792818
905,56010,2016,2513.816327
943,56054,2014,2514.046512
985,56093,2016,2514.854167
293,50533,2021,2514.893162
1897,56447,2020,2514.90566
8047,59968,2019,2515.091346
5116,57432,2019,2515.431818
3479,56941,2016,2515.504762
5203,57474,2016,2515.9
1508,56351,2019,2516.114478
5040,57421,2013,2516.205882
382,52162,2021,2516.226761
6432,58020,2014,2516.789216
6864,58394,2020,2516.992754
6314,57984,2016,2517.093254
4006,57096,2014,2517.345491
3290,56874,2017,2517.353333
1738,56413,2019,2517.647059
3646,56973,2013,2517.777778
1699,56394,2020,2517.834138
919,56011,2020,2517.926829
3132,56831,2019,2517.989899
1816,56435,2019,2518.25
1652,56383,2013,2518.325
3647,56973,2014,2518.585859
7092,58620,2018,2518.596491
3751,56990,2018,2518.616667
3248,56857,2015,2519.330233
7399,58908,2021,2520.31746
3258,56858,2015,2520.387289
615,55607,2015,2520.628019
1388,56302,2019,2520.711864
867,55992,2018,2520.966011
4405,57198,2018,2521.4307
5649,57701,2019,2521.508951
4734,57296,2017,2521.5625
2615,56661,2018,2521.80791
909,56010,2020,2522.581633
124,7771,2019,2522.666667
4251,57152,2014,2522.962588
2121,56537,2014,2523.194444
5088,57429,2021,2523.391304
4736,57296,2019,2524.0625
4393,57195,2016,2524.140648
689,55747,2019,2524.315152
4421,57201,2014,2524.402174
3780,57002,2020,2524.574324
4248,57151,2021,2524.686567
3103,56823,2020,2525.259662
1293,56290,2014,2525.263975
4311,57176,2014,2525.5
4101,57112,2019,2525.69697
4791,57319,2014,2525.72
2422,56622,2015,2525.861111
1704,56395,2015,2525.95
1384,56302,2015,2526.383333
3619,56970,2016,2526.4
523,55354,2013,2526.610169
842,55986,2013,2526.969697
3036,56805,2013,2527.054726
8213,60329,2019,2527.117794
1555,56361,2016,2527.236181
2253,56581,2016,2527.692308
7589,59076,2019,2528.2
1926,56450,2019,2528.475
986,56093,2017,2528.645833
5047,57421,2020,2528.72549
2140,56543,2013,2529.134615
2222,56575,2015,2529.25
6705,58141,2016,2529.333333
3198,56842,2015,2529.370765
1474,56337,2015,2529.377593
2657,56670,2020,2529.495798
1552,56361,2013,2529.728643
4646,57285,2019,2529.74
7612,59118,2021,2529.981818
5917,57823,2018,2530
6197,57963,2017,2530
6925,58441,2013,2530
2989,56795,2016,2530.114087
3052,56809,2019,2530.17599
1430,56308,2021,2530.380952
4567,57261,2020,2530.446154
1931,56451,2014,2530.9875
828,55980,2018,2531
4462,57214,2015,2531.111111
3748,56990,2015,2531.433333
4283,57159,2016,2531.544622
4202,57131,2015,2531.783333
3753,56990,2020,2531.916667
1413,56307,2014,2531.958333
3897,57078,2015,2532.066667
6489,58044,2015,2532.166667
5145,57447,2018,2532.295082
5223,57493,2016,2532.606383
2611,56661,2014,2533.45339
1324,56295,2015,2533.82
882,56001,2013,2534.108527
4472,57239,2015,2534.45
1864,56442,2017,2534.666667
6134,57890,2015,2534.756944
2882,56777,2019,2534.802599
5974,57844,2015,2535.545455
1933,56451,2016,2535.6125
2182,56561,2015,2536
4703,57292,2016,2536.433333
1874,56443,2017,2536.47619
1852,56441,2015,2536.666667
7123,58661,2020,2537.352941
463,55125,2013,2537.6
3457,56934,2014,2537.809524
338,50690,2016,2537.81106
5778,57760,2019,2537.866667
3261,56858,2018,2537.904667
5151,57449,2014,2538.043046
7628,59193,2018,2538.673729
3502,56945,2019,2539.08
5379,57586,2016,2539.160976
5272,57520,2015,2539.266667
6787,58238,2013,2539.5
6509,58048,2015,2539.566667
1507,56351,2018,2539.569024
222,10586,2018,2540.016779
2031,56485,2014,2540.551479
166,7936,2021,2540.594369
4406,57198,2019,2540.879285
1378,56301,2019,2541.023256
8383,60700,2017,2541.2
4442,57211,2015,2541.389558
2706,56700,2019,2541.587302
7912,59637,2021,2541.62022
2352,56613,2015,2541.671642
2106,56506,2019,2542.306513
1754,56415,2017,2542.777778
4482,57240,2015,2542.8
7874,59493,2020,2543.5
2183,56561,2016,2543.6
266,50281,2013,2543.709677
5227,57493,2020,2543.843085
7094,58620,2020,2543.903509
5383,57586,2020,2544.643902
1568,56362,2019,2544.853333
6163,57947,2013,2544.980159
4453,57212,2016,2545.062469
3453,56933,2020,2545.252525
914,56011,2015,2546.560976
1404,56304,2015,2546.583333
4777,57303,2020,2546.706667
159,7936,2014,2547.163712
339,50690,2017,2547.211982
2271,56591,2014,2547.555556
1157,56210,2018,2548
8382,60700,2016,2548.4
2206,56563,2019,2548.446115
5777,57760,2018,2548.488889
1580,56369,2021,2548.57971
8129,60128,2017,2548.888889
8958,63100,2021,2549.243333
2778,56755,2021,2549.9
5918,57823,2019,2550
6632,58106,2021,2550.509607
5920,57823,2021,2550.588235
2427,56622,2020,2550.611111
4099,57112,2017,2550.979798
3673,56975,2020,2551.060606
467,55125,2017,2551.08
2416,56621,2019,2551.111111
2807,56765,2020,2551.2625
2877,56777,2014,2551.345994
5784,57761,2015,2551.377778
8387,60700,2021,2551.6
3986,57094,2014,2551.806667
1983,56468,2016,2551.919328
9007,63655,2021,2551.998557
7876,59494,2017,2552.3
4295,57171,2018,2552.358974
3522,56947,2019,2552.580247
4194,57130,2017,2552.666667
2733,56751,2016,2552.804233
3891,57050,2019,2553.227053
5217,57484,2020,2553.587302
6315,57984,2017,2553.740079
2865,56775,2018,2553.758333
3898,57078,2016,2554.066667
2595,56654,2018,2554.37747
5018,57414,2021,2554.705882
5772,57760,2013,2554.755556
5822,57769,2013,2555.056738
4391,57195,2014,2555.167785
3578,56961,2015,2555.639344
6379,57999,2021,2555.7
2688,56679,2021,2555.716475
1034,56111,2015,2555.85
7095,58620,2021,2556.22807
219,10586,2015,2556.426174
3292,56874,2019,2556.72
1537,56359,2018,2556.826667
5044,57421,2017,2557
5144,57447,2017,2557.069672
6276,57979,2016,2557.123077
3086,56819,2013,2557.38
3723,56984,2020,2557.517766
6601,58103,2020,2557.607143
2111,56536,2014,2557.797619
402,54298,2021,2557.866667
4532,57257,2015,2558
1655,56383,2016,2558.1125
1398,56303,2019,2558.693333
5903,57813,2014,2558.8
1866,56442,2019,2558.833333
7340,58885,2021,2559.389632
4782,57315,2015,2559.662698
3158,56837,2015,2560
5083,57429,2016,2560
3583,56961,2020,2560.190164
336,50690,2014,2560.322581
4201,57131,2014,2560.366667
1594,56372,2015,2560.47205
4255,57152,2018,2560.586451
8079,60015,2020,2560.666667
8579,61356,2019,2560.666667
7138,58677,2019,2560.76087
1708,56395,2019,2560.79
3204,56842,2021,2560.958549
3594,56967,2021,2561.2
6170,57947,2020,2561.230159
1758,56415,2021,2561.296296
2911,56783,2018,2561.394586
6624,58106,2013,2561.553885
2037,56485,2020,2561.905715
6078,57874,2019,2561.950732
3669,56975,2016,2561.969697
3876,57049,2014,2562.417465
3608,56969,2015,2562.6
161,7936,2016,2562.65902
4312,57176,2015,2563
6560,58088,2017,2563.230932
3694,56980,2021,2563.333333
1490,56338,2021,2563.357041
2022,56484,2015,2563.363441
4896,57351,2019,2563.555556
4067,57109,2015,2563.890836
57,1998,2020,2564.166667
6333,57991,2015,2564.173333
4367,57189,2020,2564.313333
4005,57096,2013,2564.488349
